"RBallID","HomeTeam","AwayTeam","Timestamp","Incident","IncidentNumber","Minute"
1073566,"Arsenal FC","Chelsea FC","01/19/2019 16:21:04","Transmission Online",0,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 16:21:15","GCC",1,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 16:30:45","Lineup changed",2,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 16:31:18","Scout in Stadion",3,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:06:28","GCC",4,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:16:35","Jersey Changed",5,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:16:35","Jersey Changed",6,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:26:04","Players are coming out",7,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:26:42","Players lined up",8,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:26:45","Shake hands",9,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:28:31","Photo taking",10,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:29:08","Game about to start",11,0
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:30:02","Start RT1 Team 1",12,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:30:03","SAFE1",13,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:30:07","SAFE1",14,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:30:25","AT1",15,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:30:25","DANGER1",16,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:30:25","DAT1",17,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:30:30","POSSIBLE_TI",18,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:30:32","TI1",19,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:30:40","Restart",20,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:01","POSSIBLE_TI",21,1
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:02","TI1",22,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:10","Restart",23,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:10","SAFE1",24,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:19","SAFE1",25,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:23","AT1",26,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:30","Possible Free Kick",27,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:43","F2",29,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:43","FK1",30,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:43","DANGER1",31,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:43","DFK1",32,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:31:43","Ball Position",33,2
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:32:10","Restart",34,3
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:32:31","SAFE2",35,3
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:32:32","GK2",36,3
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:32:43","Restart",37,3
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:32:48","CLS",38,3
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:32:55","Restart",39,3
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:32:56","SAFE2",40,3
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:02","Possible Free Kick",41,3
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:02","POSSIBLE_CARDS",43,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:16","F1",44,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:16","FK2",45,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:16","Ball Position",46,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:17","Restart",47,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:17","SAFE2",48,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:18","NO_Cards",49,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:21","AT1",50,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:22","POSSIBLE_TI",51,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:23","TI1",52,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:26","Restart",53,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:27","SAFE1",54,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:37","AT1",55,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:37","DANGER1",56,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:37","DAT1",57,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:33:42","PCR1",58,4
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:03","SHB1",59,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:03","NCR1",60,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:04","SAFE2",61,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:04","GK2",62,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:05","Restart",63,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:13","SAFE2",64,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:22","AT1",65,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:24","Possible Free Kick",66,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:26","F2",68,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:26","FK1",69,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:26","DANGER1",70,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:26","DFK1",71,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:26","Ball Position",72,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:40","Restart",73,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:34:47","SAFE2",74,5
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:03","AT2",75,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:06","DANGER2",76,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:06","DAT2",77,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:18","SAFE1",78,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:22","POSSIBLE_TI",79,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:29","TI1",80,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:30","Restart",81,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:30","SAFE1",82,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:38","AT1",83,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:44","SAFE1",84,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:35:58","AT1",85,6
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:36:07","DANGER1",86,7
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:36:07","DAT1",87,7
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:36:16","PCR1",88,7
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:36:27","CR1",89,7
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:36:30","Ball Position",90,7
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:36:41","Restart",91,7
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:36:50","PCR1",92,7
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:37:00","CR1",93,7
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:37:01","Ball Position",94,7
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:37:07","Restart",95,8
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:37:13","SHB1",96,8
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:37:14","SAFE2",97,8
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:37:14","GK2",98,8
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:37:29","Restart",99,8
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:37:44","AT1",100,8
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:37:50","SAFE2",101,8
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:00","SAFE2",102,8
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:04","AT2",103,9
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:07","SAFE1",104,9
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:13","AT2",105,9
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:17","DANGER2",106,9
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:17","DAT2",107,9
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:36","SAFE2",108,9
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:40","AT2",109,9
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:45","DANGER2",110,9
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:38:45","DAT2",111,9
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:05","PCR2",112,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:13","SHB2",113,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:13","NCR2",114,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:14","SAFE1",115,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:15","GK1",116,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:31","Restart",117,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:43","Possible Free Kick",118,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:45","F2",120,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:45","FK1",121,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:45","Ball Position",122,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:49","Restart",123,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:39:49","SAFE1",124,10
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:40:13","SAFE2",125,11
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:40:41","AT2",126,11
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:40:44","DANGER2",127,11
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:40:44","DAT2",128,11
1073566,"Arsenal FC","Chelsea FC","01/19/2019 17:41:06","SAFE1",129,12
