"RBallID","HomeTeam","AwayTeam","Timestamp","Incident","IncidentNumber","Minute"
925079,"OGC Nice","Toulouse FC","02/03/2018 18:11:47","Lineup changed",0,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:11:48","Transmission Online",1,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:11:48","Scout in Stadion",2,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:43:14","GCC",3,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:57:09","GCC",4,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:57:16","Players are coming out",5,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:57:57","Jersey Changed",6,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:57:57","Jersey Changed",7,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:57:58","Players lined up",8,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:58:02","Shake hands",9,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:58:49","Flip coin",10,0
925079,"OGC Nice","Toulouse FC","02/03/2018 18:59:07","Game about to start",11,0
925079,"OGC Nice","Toulouse FC","02/03/2018 19:00:03","Start RT1 Team 1",12,1
925079,"OGC Nice","Toulouse FC","02/03/2018 19:00:28","AT2",13,1
925079,"OGC Nice","Toulouse FC","02/03/2018 19:00:33","SAFE2",14,1
925079,"OGC Nice","Toulouse FC","02/03/2018 19:00:38","AT2",15,1
925079,"OGC Nice","Toulouse FC","02/03/2018 19:00:38","DANGER2",16,1
925079,"OGC Nice","Toulouse FC","02/03/2018 19:00:38","DAT2",17,1
925079,"OGC Nice","Toulouse FC","02/03/2018 19:00:42","PCR2",18,1
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:03","NCR2",19,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:07","SHB2",20,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:09","SAFE1",21,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:10","GK1",22,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:12","Restart",23,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:28","SAFE2",24,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:35","AT1",25,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:35","DANGER1",26,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:35","DAT1",27,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:43","POSSIBLE_TI",28,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:01:44","TI1",29,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:02:03","Restart",30,2
925079,"OGC Nice","Toulouse FC","02/03/2018 19:02:21","SAFE1",31,3
925079,"OGC Nice","Toulouse FC","02/03/2018 19:02:33","AT1",32,3
925079,"OGC Nice","Toulouse FC","02/03/2018 19:02:53","SAFE1",33,3
925079,"OGC Nice","Toulouse FC","02/03/2018 19:03:06","AT1",34,4
925079,"OGC Nice","Toulouse FC","02/03/2018 19:03:21","SAFE1",35,4
925079,"OGC Nice","Toulouse FC","02/03/2018 19:03:39","AT1",36,4
925079,"OGC Nice","Toulouse FC","02/03/2018 19:03:42","POSSIBLE_TI",37,4
925079,"OGC Nice","Toulouse FC","02/03/2018 19:03:43","TI1",38,4
925079,"OGC Nice","Toulouse FC","02/03/2018 19:03:57","Restart",39,4
925079,"OGC Nice","Toulouse FC","02/03/2018 19:03:58","SAFE1",40,4
925079,"OGC Nice","Toulouse FC","02/03/2018 19:04:19","AT1",41,5
925079,"OGC Nice","Toulouse FC","02/03/2018 19:04:23","DANGER1",42,5
925079,"OGC Nice","Toulouse FC","02/03/2018 19:04:23","DAT1",43,5
925079,"OGC Nice","Toulouse FC","02/03/2018 19:04:44","PCR1",44,5
925079,"OGC Nice","Toulouse FC","02/03/2018 19:05:00","CR1",45,5
925079,"OGC Nice","Toulouse FC","02/03/2018 19:05:01","Ball Position",46,5
925079,"OGC Nice","Toulouse FC","02/03/2018 19:05:06","Restart",47,6
925079,"OGC Nice","Toulouse FC","02/03/2018 19:05:11","SHG1",48,6
925079,"OGC Nice","Toulouse FC","02/03/2018 19:05:20","PCR1",49,6
925079,"OGC Nice","Toulouse FC","02/03/2018 19:05:26","NCR1",50,6
925079,"OGC Nice","Toulouse FC","02/03/2018 19:05:28","SHB1",51,6
925079,"OGC Nice","Toulouse FC","02/03/2018 19:05:34","SAFE2",52,6
