"RBallID","HomeTeam","AwayTeam","Timestamp","Incident","IncidentNumber","Minute"
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:05:11","Scout in Stadion",0,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:05:13","Transmission Online",1,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:05:23","GCC",2,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:10:27","Lineup changed",3,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:55:41","Players are coming out",4,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:56:49","Players lined up",5,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:57:04","Shake hands",6,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:57:19","GCC",7,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:57:41","Jersey Changed",8,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:57:41","Jersey Changed",9,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:57:42","Flip coin",10,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 19:58:46","Game about to start",11,0
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:00:01","Start RT1 Team 1",12,1
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:00:24","AT1",13,1
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:00:27","SAFE2",14,1
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:00:29","POSSIBLE_TI",15,1
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:00:29","TI1",16,1
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:00:48","Restart",17,1
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:01:00","AT1",18,1
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:01:16","DANGER1",19,2
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:01:16","DAT1",20,2
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:01:41","PPEN",21,2
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:01:41","PPEN1",22,2
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:01:50","No PEN",23,2
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:01:50","POSSIBLE_TI",24,2
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:01:51","TI1",25,2
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:01:54","Restart",26,2
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:02:17","SAFE2",27,3
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:02:17","AT2",28,3
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:02:21","DANGER2",29,3
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:02:21","DAT2",30,3
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:02:27","SAFE1",31,3
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:02:37","AT1",32,3
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:02:39","DANGER1",33,3
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:02:39","DAT1",34,3
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:02:48","PCR1",35,3
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:03:05","CR1",36,4
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:03:08","Ball Position",37,4
1062515,"AS Monaco FC","EA Guingamp","12/22/2018 20:03:28","Restart",38,4
