"RBallID","HomeTeam","AwayTeam","Timestamp","Incident","IncidentNumber","Minute"
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:00:49","Lineup changed",0,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:01:40","Transmission Online",1,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:01:40","Scout in Stadion",2,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:05:16","Lineup changed",3,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:42:46","GCC",4,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:57:23","Jersey Changed",5,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:57:23","Jersey Changed",6,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:57:25","Players are coming out",7,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:57:27","GCC",8,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:57:50","Players lined up",9,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:58:07","Shake hands",10,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:58:42","Photo taking",11,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:59:13","Flip coin",12,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:59:22","GCC",13,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:59:25","System Message",14,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 19:59:40","Game about to start",15,0
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:01:36","Start RT1 Team 1",16,1
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:01:41","AT1",17,1
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:01:42","DANGER1",18,1
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:01:42","DAT1",19,1
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:01:46","SHG1",20,1
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:01:47","SAFE2",21,1
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:01:57","POSSIBLE_TI",22,1
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:02:06","TI1",23,1
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:02:09","Injury Break",24,1
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:03:21","Restart",25,2
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:03:37","SAFE1",26,3
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:08","AT1",27,3
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:12","SAFE1",28,3
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:21","AT1",29,3
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:26","DANGER1",30,3
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:26","DAT1",31,3
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:34","SAFE2",32,3
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:36","AT1",33,4
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:37","DANGER1",34,4
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:37","DAT1",35,4
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:54","POSSIBLE_TI",36,4
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:55","TI1",37,4
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:04:59","Restart",38,4
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:05:09","SAFE2",39,4
1021722,"Atletico de Madrid","SD Huesca","09/25/2018 20:05:10","GK2",40,4
