"RBallID","HomeTeam","AwayTeam","Timestamp","Incident","IncidentNumber","Minute"
1105151,"Sevilla FC","Valencia CF","03/31/2019 13:15:52","Lineup changed",0,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 13:16:30","Transmission Online",1,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 13:16:30","Scout in Stadion",2,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 13:40:26","GCC",3,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:11:04","GCC",4,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:12:42","Jersey Changed",5,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:12:42","Jersey Changed",6,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:12:43","Players are coming out",7,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:12:57","Players lined up",8,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:13:47","Shake hands",9,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:14:34","Flip coin",10,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:15:17","Minute of silent",11,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:16:09","System Message",12,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:16:30","Game about to start",13,0
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:03","Start RT1 Team 1",14,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:04","SAFE1",15,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:06","AT1",16,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:12","DANGER1",17,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:12","DAT1",18,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:36","SAFE1",19,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:44","AT1",20,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:45","DANGER1",21,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:45","DAT1",22,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:55","POSSIBLE_TI",23,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:55","TI1",24,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:17:59","Restart",25,1
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:18:16","SHB1",26,2
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:18:17","SAFE2",27,2
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:18:17","GK2",28,2
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:18:41","Restart",29,2
1105151,"Sevilla FC","Valencia CF","03/31/2019 14:18:46","AT2",30,2
